"id","x_name","x_studio_tag_ids","x_studio_periodo","x_studio_descripcion","x_studio_marca","x_studio_ean","x_color","x_studio_proveedor","x_studio_trazabilidad_levantamiento","x_studio_actor_relevante","x_studio_sin_ficha","x_studio_eye","x_studio_raee","x_studio_pilas","x_studio_neumaticos","x_studio_baterias","x_studio_aceites_y_lubricantes","x_studio_textil","x_studio_stage_id"
"__export__.x_productos_19833_c4a12db3","527800","COTILLON","2022","ADORNO 18 COPIHUE 33CM 1 UND","BIG PARTY","3100005278002","0","FESTA","PRONOBEL/FESTA","","","True","","","","","","","Completado"
"__export__.x_productos_19837_70a60190","527874","COTILLON","2022,2023","GUIRNALDA 18 25MT8 BANDERAS 1 UND","BIG PARTY","3100005278743","0","PARTY STAR","","","","True","","","","","","","Completado"
"__export__.x_productos_19838_9a00e99c","527875","COTILLON","2022","GUIRNALDA 18 36MT 11 BANDERAS 1 UND","BIG PARTY","3100005278750","0","PARTY STAR","","","","True","","","","","","","Completado"
"__export__.x_productos_19839_afa27ab3","527877","COTILLON","2022,2023","GUIRNALDA 18 36MT 11 BANDERAS 1 UND","BIG PARTY","3100005278774","0","PARTY STAR","","","","True","","","","","","","Completado"
"__export__.x_productos_19840_81f3a155","527878","COTILLON","2022,2023","ADORNO 18 COPIHUE ROJO 33CM","BIG PARTY","3100005278781","0","FESTA","PRONOBEL/FESTA","","","True","","","","","","","Completado"
"__export__.x_productos_19853_6836ab57","528772","HOGAR","2022,2023","TAZON DIECIOCHERO CONDORITO EN CAJA","CONDORITO","3100005287721","0","ZIBO NEW TRADING CO.,LTD","PRONOBEL/ZIBO NEW TRADING CO.,LTD","Paola Piccinini","","True","","","","","","","Completado"
"__export__.x_productos_19854_d6b7c0fa","528774","HOGAR","2022,2023","TAZON DIECIOCHERO CONDORITO 11OZ","CONDORITO","3100005287745","0","ZIBO NEW TRADING CO.,LTD","PRONOBEL/ZIBO NEW TRADING CO.,LTD","Paola Piccinini","","True","","","","","","","Completado"
"__export__.x_productos_19871_59b94310","528991","OFICINA Y LIBRERIA","2022","CARPETA C/PAPEL MUNDO ANIMAL 8 HJS 25x35","MURANO","3100005289916","0","HK SINO HARVEST PACKING CO., LTD","","","","True","","","","","","","Completado"
"__export__.x_productos_19891_f4b35cce","530029","COTILLON","2022","ADORNO PASCUERO 5x11CM","BIG PARTY","3100280743448","0","MEGA GAIN (ASIA) LIMITED","PRONOBEL/MEGA GAIN (ASIA) LIMITED","","","True","","","","","","","Completado"
"__export__.x_productos_11683_ece601c9","101719","OFICINA Y LIBRERIA","2022,2023","FUNDA P/ARCHIVO PP OF BLANCO 1UN        ","FULTONS","4147215704005","0","DAPENG PLASTIC MANUFACTURE CO.","","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_11684_925daef2","101720","OFICINA Y LIBRERIA","2022,2023","FUNDA P/ARCHIVO PP CTA BLANCO 1UNI      ","FULTONS","4147215705002","0","DAPENG PLASTIC MANUFACTURE CO.","","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_11685_771e6213","463094","OFICINA Y LIBRERIA","2022,2023","LAPIZ PASTA PTA MED 1,0MM AZUL CPO TRANS","FULTONS","3100004630948","0","FUZHOU PROWIN IMP AND EXP CO","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_11686_8161dcd8","104092","OFICINA Y LIBRERIA","2022,2023","LAPIZ GRAFITO 2HB REDONDO               ","FULTONS","14147014101002","0","JINAN MINGQUAN WRITING INSTRUMENTS","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11687_a3ad4130","505765","OFICINA Y LIBRERIA","2022,2023","PAPEL SEDA BLANCO 22 GRS 50X75","ART & CRAF","3100239454340","0","HK SINO HARVEST PACKING CO., LTD","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_11688_a27c5fde","282179","OFICINA Y LIBRERIA","2022,2023","PAPEL CELOFAN 70 X 100 CM TRANSPARENTE  ","ART & CRAF","4100012389004","0","CHANGSHA HONE ARTS CO. LTD","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11689_8c885d45","103571","OFICINA Y LIBRERIA","2022","FUNDA P/ARCHIVO  PP OF AZUL 1UNI        ","FULTONS","4147615703004","0","DAPENG PLASTIC MANUFACTURE CO.","","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_11690_46c3296f","401956","OFICINA Y LIBRERIA","2022,2023","PLASTICINA TRIANGULAR 12 COLORES        ","FULTONS","","0","TIANJIN ZHONGRUI STATIONERY PRODUCTS","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11691_49cd832d","105680","OFICINA Y LIBRERIA","2022,2023","GOMA DE BORRAR MIGA MEDIANA             ","FULTONS","4100018376008","0","WENZHOU ZHENGDA STATIONERY CO.","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11692_1e3526dc","393613","OFICINA Y LIBRERIA","2022","LAPIZ GRAFITO 2HB REDONDO               ","MURANO","3100003936133","0","JINAN MINGQUAN WRITING INSTRUMENTS","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11693_a3f27fb4","407605","OFICINA Y LIBRERIA","2022,2023","CINTA ADH CRISTAL 18X20MT CONO 3 TRANSP ","FULTONS","3100004076050","0","QIANSHUN PACKAGING MATERIAL CO., LTD.","","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_11694_e8d13975","103561","OFICINA Y LIBRERIA","2022,2023","GOMA DE BORRAR MIGA GRANDE S20          ","FULTONS","4100018381002","0","WENZHOU ZHENGDA STATIONERY CO.","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11695_074e4ad9","102665","OFICINA Y LIBRERIA","2022,2023","PALOS DE HELADO NATURAL 50 UNI          ","FULTONS","4100017510007","0","HEILONGJIANG LINKE WOODEN PROD CO. LTD","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11696_264689ef","104417","OFICINA Y LIBRERIA","2022,2023","MARCADOR PERM PTA RED NEGRO             ","FULTONS","","0","WENZHOU WENTAI PEN INDUSTRY CO., LTD","PRONOBEL/WENZHOU WENTAI PEN INDUSTRY CO., LTD","Sahira Aguado","","","","","","","","","Completado"
"__export__.x_productos_11697_a6c740ca","321344","OFICINA Y LIBRERIA","2022,2023","ADHESIVO SILICONA LIQUIDA 100 CC        ","FULTONS","4100017162008","0","YI HSIN LUNG CO.  LTD.","PRONOBEL/YI HSIN LUNG CO., LTD.","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11698_bb1009e9","421719","OFICINA Y LIBRERIA","2022","LAPIZ GRAFITO 2HB HEXAGONAL S/GOMA      ","MURANO","3100004217194","0","JINAN MINGQUAN WRITING INSTRUMENTS","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11699_8630e5d7","394059","OFICINA Y LIBRERIA","2022","LAPIZ GRAFITO 2HB TRIANGULAR            ","MURANO","3100003940598","0","JINAN MINGQUAN WRITING INSTRUMENTS","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11700_d801f84e","431348","OFICINA Y LIBRERIA","2022,2023","SEPARADOR OFICIO 6DIV CART COLOR        ","LAVORO","3100004313483","0","HUNAN RACO ENTERPRISES CO., LTD.","","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_11701_c5cc1f43","103573","OFICINA Y LIBRERIA","2022","FUNDA P/ARCHIVO PP CTA AZUL 100UNI      ","FULTONS","4147615704001","0","DAPENG PLASTIC MANUFACTURE CO.","","Sahira Aguado","","","","","","","","","Completado"
"__export__.x_productos_11702_4c01a700","287542","OFICINA Y LIBRERIA","2022,2023","ADHESIVO SILICONA LIQUIDA 30 CC         ","FULTONS","4100017163005","0","YI HSIN LUNG CO., LTD.","PRONOBEL/YI HSIN LUNG CO., LTD.","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11703_054c0c97","108190","OFICINA Y LIBRERIA","2022,2023","PLASTICINA REDONDA 10 COLORES           ","FULTONS","","0","TIANJIN ZHONGRUI STATIONERY PRODUCTS","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11704_59777e4b","393815","OFICINA Y LIBRERIA","2022,2023","MARCADOR PIZARRA  PTA RED NEGRO         ","FULTONS","","0","WENZHOU WENTAI PEN INDUSTRY CO., LTD","PRONOBEL/WENZHOU WENTAI PEN INDUSTRY CO., LTD","Sahira Aguado","","","","","","","","","Completado"
"__export__.x_productos_11705_6e446c12","463095","OFICINA Y LIBRERIA","2022,2023","LAPIZ PASTA PTA MED 1,0MM NEGR CPO TRANS","FULTONS","3100004630955","0","FUZHOU PROWIN IMP AND EXP CO","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_11706_051a92b8","417358","OFICINA Y LIBRERIA","2022,2023","REGLA ACRILICA 30 CMS BOLSA C/HEADER    ","FULTONS","","0","TIANJIN ZHONGRUI STATIONERY PRODUCTS","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11707_312b7c3d","505768","OFICINA Y LIBRERIA","2022,2023","PAPEL SEDA ROJO BANDERA 22 GRS 50X75","ART & CRAF","3100212729618","0","HK SINO HARVEST PACKING CO., LTD","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_11708_d534afd2","101866","OFICINA Y LIBRERIA","2022,2023","LAPICES DE COL 12 COL LARGO HEXAGONAL   ","FULTONS","4100014162001","0","JINAN MINGQUAN WRITING INSTRUMENTS","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11709_80f022e8","447563","OFICINA Y LIBRERIA","2022,2023","CINTA ADH MASKING 18X40MT CREMA","LAVORO","3100004475631","0","QIANSHUN PACKAGING MATERIAL CO., LTD.","","Sahira Aguado","True","True","","","","","","","Completado"
"__export__.x_productos_11710_c3dac995","105684","OFICINA Y LIBRERIA","2022,2023","GOMA DE BORRAR MIGA CHICA","FULTONS","4100018378002","0","WENZHOU ZHENGDA STATIONERY CO.","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_11711_b629b098","393614","OFICINA Y LIBRERIA","2022","LAPIZ GRAFITO 2HB HEXAGONAL C/GOMA      ","MURANO","3100853936147","0","JINAN MINGQUAN WRITING INSTRUMENTS","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11712_6aed7628","103237","OFICINA Y LIBRERIA","2022,2023","TIJERA ESCOLAR 5 1/4IN PLAST/METAL NEGRO","FULTONS","4100017552007","0","GANGRONG INDUSTRY TRADING CO LTD","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11713_bb915efc","388294","OFICINA Y LIBRERIA","2022,2023","GOMA EVA 20 X 30 CM 10 HJS COL SURTIDOS ","ART & CRAF","3100003882942","0","HK SINO HARVEST PACKING CO., LTD","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11714_3339b7e7","408690","OFICINA Y LIBRERIA","2022,2023","PAPEL SEDA 50X75 CMS 22 GR ROJO BANDERA ","ART & CRAF","3100004086905","0","HK SINO HARVEST PACKING CO., LTD","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11715_373831d3","101260","OFICINA Y LIBRERIA","2022,2023","CORRECTOR LAPIZ PTA METAL 7ML           ","FULTONS","","0","CIVORS","","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_11716_661bb70c","405338","OFICINA Y LIBRERIA","2022,2023","MARCADOR PIZARRA  PTA RED NEGRO         ","MURANO","3100854053386","0","WENZHOU WENTAI PEN INDUSTRY CO., LTD","PRONOBEL/WENZHOU WENTAI PEN INDUSTRY CO., LTD","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_11717_0908e8e4","101945","OFICINA Y LIBRERIA","2022,2023","LAPIZ PASTA PTA MEDIA ROJO","FULTONS             ","3100762002131","0","","","Carla Vásquez","","True","","","","","","","Completado"
"__export__.x_productos_11718_b64dd82d","102626","OFICINA Y LIBRERIA","2022,2023","NOTA ADH 654 100HJ AMARILLO             ","FULTONS","4147616703003","0","JIANGYIN MERRY INTL TRADE CO., LTD.","","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_11719_aeb0d3e1","366492","OFICINA Y LIBRERIA","2022,2023","CARTON PIEDRA GRIS 1,5MM 77X55CM        ","SMURFIT","3100003664920","0","SMURFIT KAPPA CD HAUPT PAPIER","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11720_724d6224","463096","OFICINA Y LIBRERIA","2022,2023","LAPIZ PASTA PTA MED 1,0MM ROJO CPO TRANS","FULTONS","3100004630962","0","FUZHOU PROWIN IMP AND EXP CO","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_11721_63c64886","102892","OFICINA Y LIBRERIA","2022,2023","PLUMON DELGADO 12 COLORES               ","FULTONS","4148914305005","0","WENZHOU WENTAI PEN INDUSTRY CO., LTD","PRONOBEL/WENZHOU WENTAI PEN INDUSTRY CO., LTD","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11722_14db47e4","505809","OFICINA Y LIBRERIA","2022,2023","PAPEL SEDA NEGRO 22 GRS 50X75","ART & CRAF","3100290100767","0","HK SINO HARVEST PACKING CO., LTD","","Paola Mena","True","","","","","","","","Completado"
"__export__.x_productos_11723_fc90ec3f","104455","OFICINA Y LIBRERIA","2022,2023","SOBRE AMERICANO BLANCO 70GR 25UN FULTONS","FULTONS","4100001044556","0","GRAFI PAPEL S.A.","","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_11724_98b58703","393335","OFICINA Y LIBRERIA","2022,2023","GOMA DE BORRAR MIGA CHICA               ","MURANO","3100853933351","0","WENZHOU ZHENGDA STATIONERY CO.","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11725_a82ec0c3","401445","OFICINA Y LIBRERIA","2022,2023","CINTA DOBLE CONTACTO 18X13,7MT BLANCO   ","LAVORO","","0","QIANSHUN PACKAGING MATERIAL CO., LTD.","","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_11726_4f578697","447562","OFICINA Y LIBRERIA","2022,2023","CINTA ADH MASKING 24X40MT CREMA","LAVORO","3100004475624","0","QIANSHUN PACKAGING MATERIAL CO., LTD.","","Sahira Aguado","True","True","","","","","","","Completado"
"__export__.x_productos_11728_c4e174ee","393334","OFICINA Y LIBRERIA","2022,2023","GOMA DE BORRAR MIGA MEDIANA             ","MURANO","3100853933344","0","WENZHOU ZHENGDA STATIONERY CO.","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11729_aab3e7ee","401515","OFICINA Y LIBRERIA","2022,2023","ADHESIVO EN BARRA 36 GRS                ","MURANO","3100004015158","0","NINGBO JOHNSHEN STATIONERY CO., LTD.","PRONOBEL/NINGBO JOHNSHEN STATIONERY CO., LTD.","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11730_d9b901a8","393333","OFICINA Y LIBRERIA","2022,2023","GOMA DE BORRAR MIGA GRANDE S20          ","MURANO","3100003933330","0","WENZHOU ZHENGDA STATIONERY CO.","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11731_d9de90e9","446955","OFICINA Y LIBRERIA","2022","CINTA ADH CRISTAL 12X18MT CONO 3 TRANSP ","FULTONS","3100854469552","0","QIANSHUN PACKAGING MATERIAL CO., LTD.","PRONOBEL/QIANSHUN PACKAGING MATERIAL CO., LTD.","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_11732_15045fa8","505803","OFICINA Y LIBRERIA","2022,2023","PAPEL SEDA ROSADO OSC 22 GRS 50X75","ART & CRAF","3100286687906","0","HK SINO HARVEST PACKING CO., LTD","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_11733_01cabcbe","393578","OFICINA Y LIBRERIA","2022","LAPIZ BICOLOR DELGADO HEXAGONAL 737     ","MURANO","3100853935782","0","JINAN MINGQUAN WRITING INSTRUMENTS","","Paola Mena","","","","","","","","","Completado"
"__export__.x_productos_11734_10e88eb7","393816","OFICINA Y LIBRERIA","2022,2023","MARCADOR PIZARRA  PTA RED AZUL          ","FULTONS","","0","WENZHOU WENTAI PEN INDUSTRY CO., LTD","PRONOBEL/WENZHOU WENTAI PEN INDUSTRY CO., LTD","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_11735_67e3d29b","103762","OFICINA Y LIBRERIA","2022,2023","FAJO PAPEL LUSTRE 9,5 X 9,5CM 24 HJS","ART & CRAF","4100012405001","0","HK SINO HARVEST PACKING CO., LTD","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_11736_f1c45cec","405341","OFICINA Y LIBRERIA","2022,2023","MARCADOR PIZARRA  PTA RED AZUL          ","MURANO","3100854053416","0","WENZHOU WENTAI PEN INDUSTRY CO., LTD","PRONOBEL/WENZHOU WENTAI PEN INDUSTRY CO., LTD","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_11737_87ef5366","287543","OFICINA Y LIBRERIA","2022,2023","ADHESIVO SILICONA LIQUIDA 250 CC        ","FULTONS","4100017161001","0","YI HSIN LUNG CO.  LTD.","PRONOBEL/YI HSIN LUNG CO., LTD.","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11738_1b474d7e","505766","OFICINA Y LIBRERIA","2022,2023","PAPEL SEDA AZUL BANDERA 22 GRS 50X75","ART & CRAF","3100257678643","0","HK SINO HARVEST PACKING CO., LTD","","Paola Mena","True","","","","","","","","Completado"
"__export__.x_productos_11739_582c45b2","431347","OFICINA Y LIBRERIA","2022,2023","SEPARADOR CARTA 6DIV CART COLOR         ","LAVORO","3100004313476","0","HUNAN RACO ENTERPRISES CO., LTD.","","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_11740_dc98e1b4","422200","OFICINA Y LIBRERIA","2022,2023","PAPEL CREPE 50X200 CM BLANCO            ","ART & CRAF","3100004222006","0","HK SINO HARVEST PACKING CO., LTD","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11741_7561dbad","369584","OFICINA Y LIBRERIA","2022,2023","CARPETA C/CARTULINA 14 HJS 11 COL       ","MURANO","3100003695849","0","TORRE EXPORT SA","","Macarena Soto","","True","","","","","","","Completado"
"__export__.x_productos_11742_c5c25151","108199","OFICINA Y LIBRERIA","2022,2023","PALOS DE HELADO COLORES SURTIDOS 50 UNI ","FULTONS","4100017542008","0","HEILONGJIANG LINKE WOODEN PROD CO. LTD","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11743_2006b331","369580","OFICINA Y LIBRERIA","2022,2023","BLOCK DE DIBUJO 99 1/8 20HJS            ","MURANO","3100003695801","0","TORRE EXPORT SA","","Macarena Soto","","True","","","","","","","Completado"
"__export__.x_productos_11744_f478a28e","453828","JUGUETERIA","2022,2023","BURBUJAS BASICAS MICKEY DISNEY","DISNEY","","0","FORCE LINK (CHINA) LTD. SHANTOU YIFENG TRADING DEVELOPMENT","","Carolina Vega","True","True","","","","","","","Completado"
"__export__.x_productos_11745_39ebf2ad","379861","OFICINA Y LIBRERIA","2022","GOMA DE BORRAR MIGA MEDIANA 4B          ","MURANO","3100853798615","0","WENZHOU ZHENGDA STATIONERY CO.","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11746_fb02d842","101946","OFICINA Y LIBRERIA","2022,2023","LAPIZ PASTA PTA MEDIA AZUL              ","FULTONS","","0","FUZHOU PROWIN IMP AND EXP CO","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11747_38d33e30","422184","OFICINA Y LIBRERIA","2022,2023","PAPEL CREPE 50X200 CM ROJO              ","ART & CRAF","3100004221849","0","HK SINO HARVEST PACKING CO., LTD","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_11748_f00a6b68","107137","OFICINA Y LIBRERIA","2022,2023","CHINCHE PUSH PIN COLOR 50 UN            ","FULTONS","4147215106007","0","HUIZE INTERNATIONAL TRADING CO. LTD.","","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_11749_bdd125df","104422","OFICINA Y LIBRERIA","2022,2023","MARCADOR PERM PTA RED AZUL              ","FULTONS","","0","WENZHOU WENTAI PEN INDUSTRY CO., LTD","PRONOBEL/WENZHOU WENTAI PEN INDUSTRY CO., LTD","Sahira Aguado","","","","","","","","","Completado"
"__export__.x_productos_11750_fa412507","383184","COTILLON","2022,2023","BROCHETAS 30 CM. 100 UN. BIG PARTY      ","BIG PARTY","3100003831841","0","ANHUI YIEN","","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_11751_d51f32da","107135","OFICINA Y LIBRERIA","2022,2023","CLIPS REDONDO METAL N1 33MM 100UNI      ","FULTONS","4147115101003","0","HUIZE INTERNATIONAL TRADING CO. LTD.","","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_11752_11de414b","422362","OFICINA Y LIBRERIA","2022,2023","CART ESPAÑOLA 50X65CM 180GR NEGRO       ","ART & CRAF","3100004223621","0","HK SINO HARVEST PACKING CO., LTD","","Paola Mena","","True","","","","","","","Completado"
